ReviewID,CustomerID,ProductID,ProductName,ReviewDate,Rating,ReviewText,SentimentScore,SentimentCategory,SentimentBucket,DetectedIssue
833,31,18,Volleyball,2023-08-29,5,Exceeded  my    expectations!,0.0,Positive,0.0 to 0.49,No Issue Detected
834,74,1,Running Shoes,2025-09-21,2,"Average    experience,  nothing  special.",-0.3089,Negative,-0.49 to 0.0,No Issue Detected
835,12,12,Ice Skates,2024-05-07,5,Exceeded  my  expectations!,0.0,Positive,0.0 to 0.49,No Issue Detected
836,52,9,Baseball Glove,2023-10-25,1,Product  did    not  meet  my  expectations.,0.0,Negative,0.0 to 0.49,No Issue Detected
837,19,16,Kayak,2023-12-11,5,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0,Customer Service
838,61,17,Surfboard,2024-04-21,5,Shipping  was  fast  and  the    item  was  well-packaged.,0.0,Positive,0.0 to 0.49,Delivery Issue
839,79,7,Basketball,2024-08-02,4,Shipping    was  fast  and  the  item  was  well-packaged.,0.0,Positive,0.0 to 0.49,Delivery Issue
840,44,10,Golf Clubs,2023-01-30,4,The  quality  is  top-notch.,0.0,Positive,0.0 to 0.49,No Issue Detected
841,88,10,Golf Clubs,2023-08-25,3,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.2617,Mixed Negative,-0.49 to 0.0,No Issue Detected
842,70,17,Surfboard,2024-10-03,5,The  build  quality  is  impressive.,0.5106,Positive,0.5 to 1.0,No Issue Detected
843,51,13,Swim Goggles,2025-08-28,2,Not  worth    the  money.,-0.1695,Negative,-0.49 to 0.0,No Issue Detected
844,66,10,Golf Clubs,2023-07-01,4,"I  love  this  product,  will    buy  again!",0.6696,Positive,0.5 to 1.0,No Issue Detected
845,89,7,Basketball,2023-07-26,3,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.2617,Mixed Negative,-0.49 to 0.0,No Issue Detected
846,17,17,Surfboard,2024-04-22,4,The  quality  is  top-notch.,0.0,Positive,0.0 to 0.49,No Issue Detected
847,6,5,Soccer Ball,2025-05-29,1,"Terrible  customer  service,  would  not  buy  again.",-0.4767,Negative,-0.49 to 0.0,No Issue Detected
848,6,18,Volleyball,2023-03-08,1,The  product  stopped  working  after  a  month.,-0.2263,Negative,-0.49 to 0.0,No Issue Detected
849,78,10,Golf Clubs,2025-02-01,2,"Good  quality,  but  could  be  cheaper.",0.2382,Mixed Negative,0.0 to 0.49,Product Quality
850,89,12,Ice Skates,2023-07-24,4,The  quality  is  top-notch.,0.0,Positive,0.0 to 0.49,No Issue Detected
851,31,12,Ice Skates,2025-11-29,5,The  quality  is  top-notch.,0.0,Positive,0.0 to 0.49,No Issue Detected
852,37,11,Ski Boots,2024-12-03,4,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0,Customer Service
853,42,11,Ski Boots,2023-05-19,3,"The  product  is  okay,  but    the  instructions  were  unclear.",-0.2617,Mixed Negative,-0.49 to 0.0,No Issue Detected
854,7,5,Soccer Ball,2025-06-09,5,Shipping  was  fast    and  the  item  was  well-packaged.,0.0,Positive,0.0 to 0.49,Delivery Issue
855,2,7,Basketball,2024-01-08,2,Not  worth  the  money.,-0.1695,Negative,-0.49 to 0.0,No Issue Detected
856,23,6,Tennis Racket,2023-01-03,5,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0,Customer Service
857,11,15,Climbing Rope,2023-10-17,4,"Great  purchase,  very  satisfied.",0.8016,Positive,0.5 to 1.0,No Issue Detected
858,92,17,Surfboard,2025-05-05,3,"Average  experience,  nothing  special.",-0.3089,Mixed Negative,-0.49 to 0.0,No Issue Detected
859,6,19,Hockey Stick,2024-06-25,5,Amazing  value  for  the  price.,0.7351,Positive,0.5 to 1.0,No Issue Detected
860,27,5,Soccer Ball,2025-01-26,3,Not  worth    the  money.,-0.1695,Mixed Negative,-0.49 to 0.0,No Issue Detected
861,70,8,Football Helmet,2024-04-18,5,"I  love  this  product,  will  buy  again!",0.6696,Positive,0.5 to 1.0,No Issue Detected
862,4,10,Golf Clubs,2025-01-17,2,Disappointed  with  the  performance.,-0.4767,Negative,-0.49 to 0.0,Expectation Gap
863,93,5,Soccer Ball,2025-07-05,3,"The  product  is  okay,  but  the    instructions  were  unclear.",-0.2617,Mixed Negative,-0.49 to 0.0,No Issue Detected
864,85,1,Running Shoes,2025-01-16,4,Customer  support  was  very    helpful.,0.6997,Positive,0.5 to 1.0,Customer Service
865,17,13,Swim Goggles,2025-03-03,4,"Good  quality,  but  could  be  cheaper.",0.2382,Positive,0.0 to 0.49,Product Quality
866,36,16,Kayak,2025-03-03,5,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0,Customer Service
867,7,8,Football Helmet,2023-07-20,1,"Terrible  customer  service,  would  not  buy  again.",-0.4767,Negative,-0.49 to 0.0,No Issue Detected
868,10,14,Cycling Helmet,2024-11-01,4,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0,Customer Service
869,18,3,Yoga Mat,2023-02-02,4,Five  stars  for  the  quick  delivery.,0.0,Positive,0.0 to 0.49,Delivery Issue
870,19,2,Fitness Tracker,2023-03-19,3,"Average  experience,  nothing  special.",-0.3089,Mixed Negative,-0.49 to 0.0,No Issue Detected
871,3,5,Soccer Ball,2024-03-20,5,The    build  quality  is  impressive.,0.5106,Positive,0.5 to 1.0,No Issue Detected
872,96,3,Yoga Mat,2025-04-14,2,Product  did    not  meet  my  expectations.,0.0,Negative,0.0 to 0.49,No Issue Detected
873,82,15,Climbing Rope,2025-06-21,5,Shipping  was  fast  and  the  item  was  well-packaged.,0.0,Positive,0.0 to 0.49,Delivery Issue
874,78,8,Football Helmet,2025-11-09,4,The  build  quality  is  impressive.,0.5106,Positive,0.5 to 1.0,No Issue Detected
875,44,20,Boxing Gloves,2023-11-27,4,"Good  quality,  but  could  be  cheaper.",0.2382,Positive,0.0 to 0.49,Product Quality
876,10,19,Hockey Stick,2024-06-19,1,The  product  stopped  working  after  a  month.,-0.2263,Negative,-0.49 to 0.0,No Issue Detected
877,78,14,Cycling Helmet,2024-08-28,3,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.2617,Mixed Negative,-0.49 to 0.0,No Issue Detected
878,24,10,Golf Clubs,2025-05-26,2,"Average  experience,  nothing  special.",-0.3089,Negative,-0.49 to 0.0,No Issue Detected
879,2,6,Tennis Racket,2023-09-16,4,"Great  purchase,  very  satisfied.",0.8016,Positive,0.5 to 1.0,No Issue Detected
880,29,13,Swim Goggles,2023-07-31,5,"Excellent  product,  highly  recommend!",0.7773,Positive,0.5 to 1.0,No Issue Detected
881,63,2,Fitness Tracker,2023-04-25,4,"I  love  this  product,  will  buy  again!",0.6696,Positive,0.5 to 1.0,No Issue Detected
882,6,7,Basketball,2024-10-08,4,"Great  purchase,  very  satisfied.",0.8016,Positive,0.5 to 1.0,No Issue Detected
883,4,9,Baseball Glove,2023-07-08,4,"Great  purchase,  very  satisfied.",0.8016,Positive,0.5 to 1.0,No Issue Detected
884,24,2,Fitness Tracker,2023-11-08,5,Amazing  value  for  the  price.,0.7351,Positive,0.5 to 1.0,No Issue Detected
885,58,6,Tennis Racket,2024-09-10,5,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0,Customer Service
886,95,15,Climbing Rope,2025-02-14,5,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0,Customer Service
887,38,10,Golf Clubs,2025-03-17,2,"Average  experience,  nothing  special.",-0.3089,Negative,-0.49 to 0.0,No Issue Detected
888,83,4,Dumbbells,2023-01-05,1,I  had  a  bad  experience  with  this  product.,-0.5423,Negative,-1.0 to -0.5,No Issue Detected
889,45,15,Climbing Rope,2024-10-02,4,"Great    purchase,  very  satisfied.",0.8016,Positive,0.5 to 1.0,No Issue Detected
890,59,5,Soccer Ball,2024-07-25,1,Product  did  not  meet  my  expectations.,0.0,Negative,0.0 to 0.49,No Issue Detected
891,48,9,Baseball Glove,2025-02-26,3,Not  worth  the  money.,-0.1695,Mixed Negative,-0.49 to 0.0,No Issue Detected
892,27,4,Dumbbells,2025-08-01,4,"Great  purchase,  very    satisfied.",0.8016,Positive,0.5 to 1.0,No Issue Detected
893,51,3,Yoga Mat,2024-02-06,4,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0,Customer Service
894,82,4,Dumbbells,2023-06-23,3,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.2617,Mixed Negative,-0.49 to 0.0,No Issue Detected
895,38,4,Dumbbells,2024-10-28,5,Exceeded  my  expectations!,0.0,Positive,0.0 to 0.49,No Issue Detected
896,40,20,Boxing Gloves,2025-10-17,4,Five  stars  for  the  quick  delivery.,0.0,Positive,0.0 to 0.49,Delivery Issue
897,48,5,Soccer Ball,2025-01-05,2,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.2617,Negative,-0.49 to 0.0,No Issue Detected
898,76,15,Climbing Rope,2023-09-18,5,Shipping  was  fast  and  the  item  was  well-packaged.,0.0,Positive,0.0 to 0.49,Delivery Issue
899,89,9,Baseball Glove,2024-01-02,4,"Good  quality,  but  could  be  cheaper.",0.2382,Positive,0.0 to 0.49,Product Quality
900,10,5,Soccer Ball,2025-04-04,3,"The  product  is  okay,  but  the  instructions  were    unclear.",-0.2617,Mixed Negative,-0.49 to 0.0,No Issue Detected
901,16,19,Hockey Stick,2023-02-15,4,The  quality  is  top-notch.,0.0,Positive,0.0 to 0.49,No Issue Detected
902,75,13,Swim Goggles,2025-07-02,4,"Great  purchase,  very  satisfied.",0.8016,Positive,0.5 to 1.0,No Issue Detected
903,69,5,Soccer Ball,2025-10-05,4,Customer  support    was  very  helpful.,0.6997,Positive,0.5 to 1.0,Customer Service
904,68,9,Baseball Glove,2025-12-24,4,Five  stars  for  the  quick  delivery.,0.0,Positive,0.0 to 0.49,Delivery Issue
905,82,4,Dumbbells,2024-05-05,2,Not    worth  the  money.,-0.1695,Negative,-0.49 to 0.0,No Issue Detected
906,92,17,Surfboard,2025-02-27,4,Five  stars  for  the  quick  delivery.,0.0,Positive,0.0 to 0.49,Delivery Issue
907,67,3,Yoga Mat,2023-10-21,5,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0,Customer Service
908,37,9,Baseball Glove,2025-03-28,3,Not  worth  the  money.,-0.1695,Mixed Negative,-0.49 to 0.0,No Issue Detected
909,59,7,Basketball,2023-09-08,4,"I  love  this  product,  will  buy  again!",0.6696,Positive,0.5 to 1.0,No Issue Detected
910,92,5,Soccer Ball,2023-06-14,4,The  quality  is  top-notch.,0.0,Positive,0.0 to 0.49,No Issue Detected
911,93,6,Tennis Racket,2024-06-27,1,Product  did    not  meet  my  expectations.,0.0,Negative,0.0 to 0.49,No Issue Detected
912,100,2,Fitness Tracker,2025-10-27,2,Disappointed  with  the  performance.,-0.4767,Negative,-0.49 to 0.0,Expectation Gap
913,64,5,Soccer Ball,2024-09-06,4,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0,Customer Service
914,81,19,Hockey Stick,2023-03-04,5,"Great    purchase,  very  satisfied.",0.8016,Positive,0.5 to 1.0,No Issue Detected
915,55,5,Soccer Ball,2024-12-21,1,I  had  a  bad  experience  with  this  product.,-0.5423,Negative,-1.0 to -0.5,No Issue Detected
916,40,5,Soccer Ball,2024-10-05,2,Not  worth  the  money.,-0.1695,Negative,-0.49 to 0.0,No Issue Detected
917,44,20,Boxing Gloves,2025-05-17,4,The  quality  is  top-notch.,0.0,Positive,0.0 to 0.49,No Issue Detected
918,50,4,Dumbbells,2024-09-09,3,"The  product    is  okay,  but  the  instructions  were  unclear.",-0.2617,Mixed Negative,-0.49 to 0.0,No Issue Detected
919,37,18,Volleyball,2025-02-14,1,"Terrible  customer  service,  would  not  buy  again.",-0.4767,Negative,-0.49 to 0.0,No Issue Detected
920,28,1,Running Shoes,2025-04-13,4,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0,Customer Service
921,93,11,Ski Boots,2023-06-26,5,"Great  purchase,  very  satisfied.",0.8016,Positive,0.5 to 1.0,No Issue Detected
922,92,4,Dumbbells,2025-07-22,4,"Good  quality,  but  could  be  cheaper.",0.2382,Positive,0.0 to 0.49,Product Quality
923,3,20,Boxing Gloves,2024-02-07,5,"Excellent  product,  highly    recommend!",0.7773,Positive,0.5 to 1.0,No Issue Detected
924,62,19,Hockey Stick,2024-12-20,3,Customer  support    was  very  helpful.,0.6997,Mixed Positive,0.5 to 1.0,Customer Service
925,2,20,Boxing Gloves,2025-02-10,1,"Terrible  customer  service,  would    not  buy  again.",-0.4767,Negative,-0.49 to 0.0,No Issue Detected
926,86,12,Ice Skates,2023-06-17,4,Five  stars  for  the  quick  delivery.,0.0,Positive,0.0 to 0.49,Delivery Issue
927,21,4,Dumbbells,2024-08-08,4,"Good  quality,  but  could  be  cheaper.",0.2382,Positive,0.0 to 0.49,Product Quality
928,10,9,Baseball Glove,2024-05-25,4,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0,Customer Service
929,47,5,Soccer Ball,2024-10-09,5,Amazing  value  for  the  price.,0.7351,Positive,0.5 to 1.0,No Issue Detected
930,83,19,Hockey Stick,2024-08-05,4,Five  stars  for  the  quick  delivery.,0.0,Positive,0.0 to 0.49,Delivery Issue
931,73,8,Football Helmet,2023-09-27,5,"Excellent  product,  highly  recommend!",0.7773,Positive,0.5 to 1.0,No Issue Detected
932,11,20,Boxing Gloves,2023-08-26,5,The  build  quality  is  impressive.,0.5106,Positive,0.5 to 1.0,No Issue Detected
933,83,12,Ice Skates,2023-01-11,3,Not  worth  the  money.,-0.1695,Mixed Negative,-0.49 to 0.0,No Issue Detected
934,44,3,Yoga Mat,2023-04-26,5,"I  love  this    product,  will  buy  again!",0.6696,Positive,0.5 to 1.0,No Issue Detected
935,71,12,Ice Skates,2025-08-28,5,"I  love  this  product,  will  buy  again!",0.6696,Positive,0.5 to 1.0,No Issue Detected
936,99,15,Climbing Rope,2023-09-23,4,"Good  quality,  but  could  be  cheaper.",0.2382,Positive,0.0 to 0.49,Product Quality
937,96,9,Baseball Glove,2023-06-08,4,"Great  purchase,    very  satisfied.",0.8016,Positive,0.5 to 1.0,No Issue Detected
938,29,12,Ice Skates,2024-07-08,5,Shipping  was  fast  and  the  item  was  well-packaged.,0.0,Positive,0.0 to 0.49,Delivery Issue
939,42,6,Tennis Racket,2024-08-09,5,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0,Customer Service
940,15,12,Ice Skates,2025-09-12,4,"Great    purchase,  very  satisfied.",0.8016,Positive,0.5 to 1.0,No Issue Detected
941,13,9,Baseball Glove,2023-05-21,4,Five  stars  for  the  quick  delivery.,0.0,Positive,0.0 to 0.49,Delivery Issue
942,69,2,Fitness Tracker,2023-02-19,5,"Excellent  product,  highly  recommend!",0.7773,Positive,0.5 to 1.0,No Issue Detected
943,70,19,Hockey Stick,2023-04-15,5,"Great  purchase,  very  satisfied.",0.8016,Positive,0.5 to 1.0,No Issue Detected
944,72,2,Fitness Tracker,2024-08-11,4,The  quality  is  top-notch.,0.0,Positive,0.0 to 0.49,No Issue Detected
945,46,5,Soccer Ball,2025-12-05,4,Shipping  was  fast  and  the  item  was  well-packaged.,0.0,Positive,0.0 to 0.49,Delivery Issue
946,96,7,Basketball,2023-08-28,2,Disappointed  with  the  performance.,-0.4767,Negative,-0.49 to 0.0,Expectation Gap
947,86,18,Volleyball,2025-11-02,2,"Average  experience,  nothing  special.",-0.3089,Negative,-0.49 to 0.0,No Issue Detected
948,29,10,Golf Clubs,2025-01-22,5,Shipping  was  fast    and  the  item  was  well-packaged.,0.0,Positive,0.0 to 0.49,Delivery Issue
949,55,15,Climbing Rope,2025-08-25,1,Product  did    not  meet  my  expectations.,0.0,Negative,0.0 to 0.49,No Issue Detected
950,96,9,Baseball Glove,2024-02-09,5,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0,Customer Service
951,80,15,Climbing Rope,2024-07-11,2,Not  worth  the  money.,-0.1695,Negative,-0.49 to 0.0,No Issue Detected
952,46,15,Climbing Rope,2025-01-14,5,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0,Customer Service
953,29,3,Yoga Mat,2025-11-22,4,Five  stars  for  the  quick  delivery.,0.0,Positive,0.0 to 0.49,Delivery Issue
954,26,8,Football Helmet,2025-03-13,5,Shipping    was  fast  and  the  item  was  well-packaged.,0.0,Positive,0.0 to 0.49,Delivery Issue
955,53,12,Ice Skates,2023-03-15,4,"Great  purchase,  very  satisfied.",0.8016,Positive,0.5 to 1.0,No Issue Detected
956,33,2,Fitness Tracker,2024-10-26,2,"Average  experience,  nothing  special.",-0.3089,Negative,-0.49 to 0.0,No Issue Detected
957,37,15,Climbing Rope,2024-02-26,4,"I  love  this  product,  will  buy    again!",0.6696,Positive,0.5 to 1.0,No Issue Detected
958,45,1,Running Shoes,2023-08-17,1,Not  worth  the  money.,-0.1695,Negative,-0.49 to 0.0,No Issue Detected
959,85,9,Baseball Glove,2025-01-01,5,Amazing  value  for  the  price.,0.7351,Positive,0.5 to 1.0,No Issue Detected
960,81,2,Fitness Tracker,2024-03-23,4,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0,Customer Service
961,74,20,Boxing Gloves,2024-07-10,5,"I  love  this    product,  will  buy  again!",0.6696,Positive,0.5 to 1.0,No Issue Detected
962,95,18,Volleyball,2024-10-16,4,"Good  quality,  but  could  be    cheaper.",0.2382,Positive,0.0 to 0.49,Product Quality
963,36,6,Tennis Racket,2023-11-17,2,Product  did  not  meet  my  expectations.,0.0,Negative,0.0 to 0.49,No Issue Detected
964,60,18,Volleyball,2024-06-11,4,"Great  purchase,    very  satisfied.",0.8016,Positive,0.5 to 1.0,No Issue Detected
965,25,7,Basketball,2024-12-15,5,"Excellent  product,  highly  recommend!",0.7773,Positive,0.5 to 1.0,No Issue Detected
966,21,6,Tennis Racket,2025-09-30,4,"Good  quality,  but  could  be  cheaper.",0.2382,Positive,0.0 to 0.49,Product Quality
967,94,12,Ice Skates,2024-04-22,5,The  build    quality  is  impressive.,0.5106,Positive,0.5 to 1.0,No Issue Detected
968,46,14,Cycling Helmet,2024-08-07,5,The  quality  is  top-notch.,0.0,Positive,0.0 to 0.49,No Issue Detected
969,48,4,Dumbbells,2023-04-09,3,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.2617,Mixed Negative,-0.49 to 0.0,No Issue Detected
970,43,2,Fitness Tracker,2024-05-26,3,Not  worth  the  money.,-0.1695,Mixed Negative,-0.49 to 0.0,No Issue Detected
971,5,5,Soccer Ball,2024-12-17,4,The  quality  is  top-notch.,0.0,Positive,0.0 to 0.49,No Issue Detected
972,18,19,Hockey Stick,2024-08-01,5,Exceeded    my  expectations!,0.0,Positive,0.0 to 0.49,No Issue Detected
973,4,4,Dumbbells,2024-01-23,4,"I  love  this  product,  will  buy  again!",0.6696,Positive,0.5 to 1.0,No Issue Detected
974,13,6,Tennis Racket,2024-03-01,4,The  quality  is  top-notch.,0.0,Positive,0.0 to 0.49,No Issue Detected
975,84,15,Climbing Rope,2023-06-12,3,Not  worth  the  money.,-0.1695,Mixed Negative,-0.49 to 0.0,No Issue Detected
976,80,7,Basketball,2023-03-30,4,Shipping  was  fast  and  the  item    was  well-packaged.,0.0,Positive,0.0 to 0.49,Delivery Issue
977,44,10,Golf Clubs,2023-06-28,3,"Good  quality,  but  could    be  cheaper.",0.2382,Mixed Positive,0.0 to 0.49,Product Quality
978,46,13,Swim Goggles,2025-07-18,5,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0,Customer Service
979,14,4,Dumbbells,2024-03-16,4,"Good  quality,  but  could  be  cheaper.",0.2382,Positive,0.0 to 0.49,Product Quality
980,92,14,Cycling Helmet,2023-07-14,2,"Average  experience,  nothing  special.",-0.3089,Negative,-0.49 to 0.0,No Issue Detected
981,48,10,Golf Clubs,2023-05-13,3,"The  product  is    okay,  but  the  instructions  were  unclear.",-0.2617,Mixed Negative,-0.49 to 0.0,No Issue Detected
982,63,7,Basketball,2023-11-28,4,"Great  purchase,  very  satisfied.",0.8016,Positive,0.5 to 1.0,No Issue Detected
983,31,19,Hockey Stick,2024-05-28,5,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0,Customer Service
984,88,11,Ski Boots,2023-08-23,3,"The  product  is  okay,  but  the    instructions  were  unclear.",-0.2617,Mixed Negative,-0.49 to 0.0,No Issue Detected
985,78,11,Ski Boots,2025-10-23,2,Not  worth  the  money.,-0.1695,Negative,-0.49 to 0.0,No Issue Detected
986,20,7,Basketball,2025-11-30,5,The  build  quality  is  impressive.,0.5106,Positive,0.5 to 1.0,No Issue Detected
987,37,16,Kayak,2024-09-15,4,"I  love  this  product,  will  buy  again!",0.6696,Positive,0.5 to 1.0,No Issue Detected
988,14,14,Cycling Helmet,2025-04-06,4,"I  love  this  product,  will  buy  again!",0.6696,Positive,0.5 to 1.0,No Issue Detected
989,93,19,Hockey Stick,2023-06-11,4,"Great    purchase,  very  satisfied.",0.8016,Positive,0.5 to 1.0,No Issue Detected
990,7,4,Dumbbells,2023-05-05,4,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0,Customer Service
991,97,18,Volleyball,2025-03-10,4,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0,Customer Service
992,77,2,Fitness Tracker,2023-08-16,3,Not  worth  the  money.,-0.1695,Mixed Negative,-0.49 to 0.0,No Issue Detected
993,27,12,Ice Skates,2025-01-10,2,"Good  quality,  but  could  be  cheaper.",0.2382,Mixed Negative,0.0 to 0.49,Product Quality
994,62,5,Soccer Ball,2025-11-27,5,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0,Customer Service
995,17,8,Football Helmet,2025-07-29,3,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.2617,Mixed Negative,-0.49 to 0.0,No Issue Detected
996,85,10,Golf Clubs,2025-01-05,5,Exceeded  my  expectations!,0.0,Positive,0.0 to 0.49,No Issue Detected
997,82,1,Running Shoes,2023-10-03,4,"I  love  this  product,  will  buy  again!",0.6696,Positive,0.5 to 1.0,No Issue Detected
998,34,11,Ski Boots,2025-05-18,4,Five  stars  for  the  quick  delivery.,0.0,Positive,0.0 to 0.49,Delivery Issue
999,37,8,Football Helmet,2023-05-28,4,"I  love  this  product,  will  buy  again!",0.6696,Positive,0.5 to 1.0,No Issue Detected
1000,86,12,Ice Skates,2025-11-17,4,"Good  quality,  but  could  be  cheaper.",0.2382,Positive,0.0 to 0.49,Product Quality
1001,72,13,Swim Goggles,2023-12-06,3,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.2617,Mixed Negative,-0.49 to 0.0,No Issue Detected
1002,25,15,Climbing Rope,2025-05-15,4,Five  stars  for  the  quick  delivery.,0.0,Positive,0.0 to 0.49,Delivery Issue
1003,14,16,Kayak,2025-03-31,5,Five  stars  for  the  quick  delivery.,0.0,Positive,0.0 to 0.49,Delivery Issue
1004,53,10,Golf Clubs,2024-01-14,4,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0,Customer Service
1005,82,17,Surfboard,2024-10-23,4,"Good  quality,  but  could  be  cheaper.",0.2382,Positive,0.0 to 0.49,Product Quality
1006,87,2,Fitness Tracker,2023-06-14,5,Exceeded  my  expectations!,0.0,Positive,0.0 to 0.49,No Issue Detected
1007,49,9,Baseball Glove,2024-02-15,5,Amazing  value    for  the  price.,0.7351,Positive,0.5 to 1.0,No Issue Detected
1008,60,13,Swim Goggles,2025-09-05,3,"Average  experience,  nothing  special.",-0.3089,Mixed Negative,-0.49 to 0.0,No Issue Detected
1009,31,3,Yoga Mat,2025-11-21,2,"The  product  is  okay,  but  the  instructions  were    unclear.",-0.2617,Negative,-0.49 to 0.0,No Issue Detected
1010,3,3,Yoga Mat,2025-05-17,3,"Good  quality,  but  could  be  cheaper.",0.2382,Mixed Positive,0.0 to 0.49,Product Quality
1011,80,19,Hockey Stick,2023-10-11,5,Shipping  was  fast  and  the  item  was  well-packaged.,0.0,Positive,0.0 to 0.49,Delivery Issue
1012,26,3,Yoga Mat,2025-02-25,2,Not    worth  the  money.,-0.1695,Negative,-0.49 to 0.0,No Issue Detected
1013,32,8,Football Helmet,2025-07-12,4,"I  love  this  product,  will  buy  again!",0.6696,Positive,0.5 to 1.0,No Issue Detected
1014,81,20,Boxing Gloves,2023-04-16,4,Five  stars  for  the  quick  delivery.,0.0,Positive,0.0 to 0.49,Delivery Issue
1015,25,2,Fitness Tracker,2023-03-05,2,Not  worth  the  money.,-0.1695,Negative,-0.49 to 0.0,No Issue Detected
1016,30,16,Kayak,2025-08-27,2,Product  did  not  meet  my  expectations.,0.0,Negative,0.0 to 0.49,No Issue Detected
1017,84,13,Swim Goggles,2025-05-26,5,"Great  purchase,  very  satisfied.",0.8016,Positive,0.5 to 1.0,No Issue Detected
1018,44,20,Boxing Gloves,2024-07-29,2,Not  worth    the  money.,-0.1695,Negative,-0.49 to 0.0,No Issue Detected
1019,25,12,Ice Skates,2023-07-12,4,Five  stars  for  the  quick  delivery.,0.0,Positive,0.0 to 0.49,Delivery Issue
1020,100,5,Soccer Ball,2025-09-02,3,"Average  experience,  nothing  special.",-0.3089,Mixed Negative,-0.49 to 0.0,No Issue Detected
1021,49,20,Boxing Gloves,2024-03-16,4,"Great  purchase,  very  satisfied.",0.8016,Positive,0.5 to 1.0,No Issue Detected
1022,71,5,Soccer Ball,2025-01-23,3,Not    worth  the  money.,-0.1695,Mixed Negative,-0.49 to 0.0,No Issue Detected
1023,77,18,Volleyball,2023-10-19,4,Shipping  was  fast  and  the  item  was  well-packaged.,0.0,Positive,0.0 to 0.49,Delivery Issue
1024,85,19,Hockey Stick,2025-11-05,3,Shipping  was  fast  and  the  item  was  well-packaged.,0.0,Neutral,0.0 to 0.49,Delivery Issue
1025,31,16,Kayak,2025-02-17,3,"Good  quality,  but  could    be  cheaper.",0.2382,Mixed Positive,0.0 to 0.49,Product Quality
1026,90,12,Ice Skates,2023-11-10,3,"Good  quality,  but  could  be  cheaper.",0.2382,Mixed Positive,0.0 to 0.49,Product Quality
1027,22,14,Cycling Helmet,2025-07-20,3,Not    worth  the  money.,-0.1695,Mixed Negative,-0.49 to 0.0,No Issue Detected
1028,66,3,Yoga Mat,2023-04-17,3,"Good  quality,  but  could  be  cheaper.",0.2382,Mixed Positive,0.0 to 0.49,Product Quality
1029,66,6,Tennis Racket,2025-11-14,3,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.2617,Mixed Negative,-0.49 to 0.0,No Issue Detected
1030,46,16,Kayak,2024-10-02,5,"I  love  this  product,  will  buy  again!",0.6696,Positive,0.5 to 1.0,No Issue Detected
1031,28,1,Running Shoes,2024-05-22,3,"Average  experience,  nothing  special.",-0.3089,Mixed Negative,-0.49 to 0.0,No Issue Detected
1032,46,17,Surfboard,2025-06-03,4,"Great  purchase,  very  satisfied.",0.8016,Positive,0.5 to 1.0,No Issue Detected
1033,74,11,Ski Boots,2023-02-16,4,Shipping  was  fast  and  the  item  was  well-packaged.,0.0,Positive,0.0 to 0.49,Delivery Issue
1034,34,19,Hockey Stick,2024-02-04,1,Not  worth  the  money.,-0.1695,Negative,-0.49 to 0.0,No Issue Detected
1035,77,9,Baseball Glove,2023-11-25,5,Exceeded  my  expectations!,0.0,Positive,0.0 to 0.49,No Issue Detected
1036,24,7,Basketball,2025-08-16,2,Disappointed  with  the  performance.,-0.4767,Negative,-0.49 to 0.0,Expectation Gap
1037,66,16,Kayak,2024-05-20,4,"Great  purchase,  very  satisfied.",0.8016,Positive,0.5 to 1.0,No Issue Detected
1038,22,13,Swim Goggles,2024-05-28,3,Not  worth    the  money.,-0.1695,Mixed Negative,-0.49 to 0.0,No Issue Detected
